timestamp,unit,sensoridentifier,samplingRate,status,value_nominal
1590041488046370,C,TT-012001,1,"0",138.67
1590041488046369,PSI,PT-012002,1,"0",0.88
1590041488046367,PSI,PT-012001,1,"0",0.88
1590041488046365,Bar,PT-010001,1,"0",0.16
1590041488046362,C,TT-010001,1,"0",-13.24
1590041488046360,C,TT-011203,1,"0",10.67
1590041488046358,C,TT-011202,1,"0",10.67
1590041488046356,C,TT-011201,1,"0",10.67
1590041488046354,C,TT-011103,1,"0",138.67
1590041488046352,C,TT-011102,1,"0",138.67
1590041488046349,C,TT-011101,1,"0",138.67
1590041488046347,C,TT-011003,1,"0",23.52
1590041488046344,C,TT-011002,1,"0",23.52
1590041488046325,C,TT-011001,1,"0",23.52
1590041489046076,PSI,PT-015001,1,"0",0.88
1590041489046074,C,TT-014002,1,"0",10.67
1590041489046072,C,TT-014001,1,"0",10.67
1590041489046070,PSI,PT-014002,1,"0",0.88
1590041489046069,PSI,PT-014001,1,"0",0.88
1590041489046067,C,TT-011507,1,"0",19.2
1590041489046065,C,TT-011506,1,"0",19.2
1590041489046063,C,TT-011505,1,"0",19.2
1590041489046061,C,TT-011504,1,"0",19.2
1590041489046059,C,TT-011503,1,"0",19.2
1590041489046056,C,TT-011502,1,"0",19.2
1590041489046054,C,TT-011501,1,"0",19.2
1590041489046052,PSI,PT-012004,1,"0",0.88
1590041489046051,mm,ZT-013001,1,"0",6.4
1590041489046049,C,TT-011207,1,"0",10.67
1590041489046047,C,TT-011206,1,"0",10.67
1590041489046045,C,TT-011205,1,"0",10.67
1590041489046043,C,TT-011204,1,"0",10.67
1590041489046041,C,TT-011107,1,"0",138.67
1590041489046039,C,TT-011106,1,"0",138.67
1590041489046036,C,TT-011105,1,"0",138.67
1590041489046035,C,TT-011104,1,"0",138.67
1590041489046033,C,TT-011007,1,"0",23.52
1590041489046031,C,TT-011006,1,"0",23.52
1590041489046029,C,TT-011005,1,"0",23.52
1590041489046027,C,TT-011004,1,"0",23.52
1590041489046025,C,TT-012002,1,"0",138.67
1590041489046023,C,TT-012001,1,"0",138.67
1590041489046021,PSI,PT-012002,1,"0",0.88
1590041489046019,PSI,PT-012001,1,"0",0.88
1590041489046017,Bar,PT-010001,1,"0",0.16
1590041489046009,C,TT-010001,1,"0",-13.24
1590041489046006,C,TT-011203,1,"0",10.67
1590041489046004,C,TT-011202,1,"0",10.67
1590041489045999,C,TT-011201,1,"0",10.67
1590041489045962,C,TT-011103,1,"0",138.67
1590041489045960,C,TT-011102,1,"0",138.67
1590041489045958,C,TT-011101,1,"0",138.67
1590041489045956,C,TT-011003,1,"0",23.52
1590041489045953,C,TT-011002,1,"0",23.52
1590041489045937,C,TT-011001,1,"0",23.52
1590041490046145,PSI,PT-015001,1,"0",0.88
1590041490046144,C,TT-014002,1,"0",10.67
1590041490046142,C,TT-014001,1,"0",10.67
1590041490046141,PSI,PT-014002,1,"0",0.88
1590041490046139,PSI,PT-014001,1,"0",0.88
1590041490046138,C,TT-011507,1,"0",19.2
1590041490046136,C,TT-011506,1,"0",19.2
1590041490046135,C,TT-011505,1,"0",19.2
1590041490046133,C,TT-011504,1,"0",19.2
1590041490046131,C,TT-011503,1,"0",19.2
1590041490046130,C,TT-011502,1,"0",19.2
1590041490046128,C,TT-011501,1,"0",19.2
1590041490046126,PSI,PT-012004,1,"0",0.88
1590041490046125,mm,ZT-013001,1,"0",6.4
1590041490046123,C,TT-011207,1,"0",10.67
1590041490046121,C,TT-011206,1,"0",10.67
1590041490046119,C,TT-011205,1,"0",10.67
1590041490046118,C,TT-011204,1,"0",10.67
1590041490046116,C,TT-011107,1,"0",138.67
1590041490046114,C,TT-011106,1,"0",138.67
1590041490046112,C,TT-011105,1,"0",138.67
1590041490046111,C,TT-011104,1,"0",138.67
1590041490046109,C,TT-011007,1,"0",23.52
1590041490046108,C,TT-011006,1,"0",23.52
1590041490046106,C,TT-011005,1,"0",23.52
1590041490046105,C,TT-011004,1,"0",23.52
1590041490046103,C,TT-012002,1,"0",138.67
1590041490046101,C,TT-012001,1,"0",138.67
1590041490046100,PSI,PT-012002,1,"0",0.88
1590041490046098,PSI,PT-012001,1,"0",0.88
1590041490046096,Bar,PT-010001,1,"0",0.16
1590041490046094,C,TT-010001,1,"0",-13.24
1590041490046091,C,TT-011203,1,"0",10.67
1590041490046084,C,TT-011202,1,"0",10.67
1590041490046061,C,TT-011201,1,"0",10.67
1590041490046059,C,TT-011103,1,"0",138.67
1590041490046058,C,TT-011102,1,"0",138.67
1590041490046056,C,TT-011101,1,"0",138.67
1590041490046054,C,TT-011003,1,"0",23.52
1590041490046052,C,TT-011002,1,"0",23.52
1590041490046039,C,TT-011001,1,"0",23.52
1590041491046039,PSI,PT-015001,1,"0",0.88
1590041491046037,C,TT-014002,1,"0",10.67
1590041491046036,C,TT-014001,1,"0",10.67
1590041491046034,PSI,PT-014002,1,"0",0.88
1590041491046032,PSI,PT-014001,1,"0",0.88
1590041491046030,C,TT-011507,1,"0",19.2
1590041491046026,C,TT-011506,1,"0",19.2
1590041491046024,C,TT-011505,1,"0",19.2
1590041491046023,C,TT-011504,1,"0",19.2
1590041491046021,C,TT-011503,1,"0",19.2
1590041491046019,C,TT-011502,1,"0",19.2
1590041491046017,C,TT-011501,1,"0",19.2
1590041491046015,PSI,PT-012004,1,"0",0.88
1590041491046013,mm,ZT-013001,1,"0",6.4
1590041491046011,C,TT-011207,1,"0",10.67
1590041491046009,C,TT-011206,1,"0",10.67
1590041491046007,C,TT-011205,1,"0",10.67
1590041491046005,C,TT-011204,1,"0",10.67
1590041491046003,C,TT-011107,1,"0",138.67
1590041491046000,C,TT-011106,1,"0",138.67
1590041491045998,C,TT-011105,1,"0",138.67
1590041491045996,C,TT-011104,1,"0",138.67
1590041491045995,C,TT-011007,1,"0",23.52
1590041491045993,C,TT-011006,1,"0",23.52
1590041491045991,C,TT-011005,1,"0",23.52
1590041491045989,C,TT-011004,1,"0",23.52
1590041491045987,C,TT-012002,1,"0",138.67
1590041491045985,C,TT-012001,1,"0",138.67
1590041491045983,PSI,PT-012002,1,"0",0.88
1590041491045981,PSI,PT-012001,1,"0",0.88
1590041491045979,Bar,PT-010001,1,"0",0.16
1590041491045977,C,TT-010001,1,"0",-13.24
1590041491045975,C,TT-011203,1,"0",10.67
1590041491045972,C,TT-011202,1,"0",10.67
1590041491045971,C,TT-011201,1,"0",10.67
1590041491045969,C,TT-011103,1,"0",138.67
1590041491045967,C,TT-011102,1,"0",138.67
1590041491045965,C,TT-011101,1,"0",138.67
1590041491045962,C,TT-011003,1,"0",23.52
1590041491045959,C,TT-011002,1,"0",23.52
1590041491045946,C,TT-011001,1,"0",23.52
1590041492047043,PSI,PT-015001,1,"0",0.88
1590041492047039,C,TT-014002,1,"0",10.67
1590041492047037,C,TT-014001,1,"0",10.67
1590041492047035,PSI,PT-014002,1,"0",0.88
1590041492047034,PSI,PT-014001,1,"0",0.88
1590041492047032,C,TT-011507,1,"0",19.2
1590041492047030,C,TT-011506,1,"0",19.2
1590041492047024,C,TT-011505,1,"0",19.2
1590041492047023,C,TT-011504,1,"0",19.2
1590041492047021,C,TT-011503,1,"0",19.2
1590041492047019,C,TT-011502,1,"0",19.2
1590041492047017,C,TT-011501,1,"0",19.2
1590041492047015,PSI,PT-012004,1,"0",0.88
1590041492047014,mm,ZT-013001,1,"0",6.4
1590041492047012,C,TT-011207,1,"0",10.67
1590041492047009,C,TT-011206,1,"0",10.67
1590041492047007,C,TT-011205,1,"0",10.67
1590041492047005,C,TT-011204,1,"0",10.67
1590041492047003,C,TT-011107,1,"0",138.67
1590041492047001,C,TT-011106,1,"0",138.67
1590041492046999,C,TT-011105,1,"0",138.67
1590041492046997,C,TT-011104,1,"0",138.67
1590041492046995,C,TT-011007,1,"0",23.52
1590041492046994,C,TT-011006,1,"0",23.52
1590041492046991,C,TT-011005,1,"0",23.52
1590041492046989,C,TT-011004,1,"0",23.52
1590041492046987,C,TT-012002,1,"0",138.67
1590041492046985,C,TT-012001,1,"0",138.67
1590041492046983,PSI,PT-012002,1,"0",0.88
1590041492046980,PSI,PT-012001,1,"0",0.88
1590041492046953,Bar,PT-010001,1,"0",0.16
1590041492046951,C,TT-010001,1,"0",-13.24
1590041492046948,C,TT-011203,1,"0",10.67
1590041492046947,C,TT-011202,1,"0",10.67
1590041492046944,C,TT-011201,1,"0",10.67
1590041492046942,C,TT-011103,1,"0",138.67
1590041492046940,C,TT-011102,1,"0",138.67
1590041492046938,C,TT-011101,1,"0",138.67
1590041492046936,C,TT-011003,1,"0",23.52
1590041492046933,C,TT-011002,1,"0",23.52
1590041492046920,C,TT-011001,1,"0",23.52
1590041493047620,PSI,PT-015001,1,"0",0.8
1590041493047617,C,TT-014002,1,"0",8
1590041493047615,C,TT-014001,1,"0",7.56
1590041493047613,PSI,PT-014002,1,"0",0.79
1590041493047611,PSI,PT-014001,1,"0",0.79
1590041493047609,C,TT-011507,1,"0",17.1
1590041493047607,C,TT-011506,1,"0",17.1
1590041493047605,C,TT-011505,1,"0",17.1
1590041493047603,C,TT-011504,1,"0",17.1
1590041493047601,C,TT-011503,1,"0",17.1
1590041493047599,C,TT-011502,1,"0",17.1
1590041493047598,C,TT-011501,1,"0",17.1
1590041493047596,PSI,PT-012004,1,"0",0.79
1590041493047594,mm,ZT-013001,1,"0",5.7
1590041493047592,C,TT-011207,1,"0",7.56
1590041493047590,C,TT-011206,1,"0",7.56
1590041493047588,C,TT-011205,1,"0",7.56
1590041493047586,C,TT-011204,1,"0",7.56
1590041493047584,C,TT-011107,1,"0",119.11
1590041493047582,C,TT-011106,1,"0",119.11
1590041493047580,C,TT-011105,1,"0",119.11
1590041493047578,C,TT-011104,1,"0",119.11
1590041493047575,C,TT-011007,1,"0",18.08
1590041493047574,C,TT-011006,1,"0",18.08
1590041493047570,C,TT-011005,1,"0",18.08
1590041493047568,C,TT-011004,1,"0",18.08
1590041493047566,C,TT-012002,1,"0",119.11
1590041493047563,C,TT-012001,1,"0",119.11
1590041493047562,PSI,PT-012002,1,"0",0.77
1590041493047559,PSI,PT-012001,1,"0",0.77
1590041493047558,Bar,PT-010001,1,"0",0.14
1590041493047556,C,TT-010001,1,"0",-15.2
1590041493047554,C,TT-011203,1,"0",7.11
1590041493047552,C,TT-011202,1,"0",6.67
1590041493047550,C,TT-011201,1,"0",6.67
1590041493047548,C,TT-011103,1,"0",116.67
1590041493047546,C,TT-011102,1,"0",116.67
1590041493047544,C,TT-011101,1,"0",116.67
1590041493047541,C,TT-011003,1,"0",17.4
1590041493047538,C,TT-011002,1,"0",17.4
1590041493047525,C,TT-011001,1,"0",17.4
1590041494046511,PSI,PT-015001,1,"0",0.88
1590041494046509,C,TT-014002,1,"0",10.67
1590041494046508,C,TT-014001,1,"0",10.67
1590041494046506,PSI,PT-014002,1,"0",0.88
1590041494046504,PSI,PT-014001,1,"0",0.88
1590041494046502,C,TT-011507,1,"0",19.2
1590041494046500,C,TT-011506,1,"0",19.2
1590041494046498,C,TT-011505,1,"0",19.2
1590041494046496,C,TT-011504,1,"0",19.2
1590041494046494,C,TT-011503,1,"0",19.2
1590041494046492,C,TT-011502,1,"0",19.2
1590041494046490,C,TT-011501,1,"0",19.2
1590041494046489,PSI,PT-012004,1,"0",0.88
1590041494046487,mm,ZT-013001,1,"0",6.4
1590041494046485,C,TT-011207,1,"0",10.67
1590041494046479,C,TT-011206,1,"0",10.67
1590041494046476,C,TT-011205,1,"0",10.67
1590041494046475,C,TT-011204,1,"0",10.67
1590041494046473,C,TT-011107,1,"0",138.67
1590041494046471,C,TT-011106,1,"0",138.67
1590041494046469,C,TT-011105,1,"0",138.67
1590041494046467,C,TT-011104,1,"0",138.67
1590041494046465,C,TT-011007,1,"0",23.52
1590041494046463,C,TT-011006,1,"0",23.52
1590041494046461,C,TT-011005,1,"0",23.52
1590041494046459,C,TT-011004,1,"0",23.52
1590041494046457,C,TT-012002,1,"0",138.67
1590041494046455,C,TT-012001,1,"0",138.67
1590041494046453,PSI,PT-012002,1,"0",0.88
1590041494046451,PSI,PT-012001,1,"0",0.88
1590041494046449,Bar,PT-010001,1,"0",0.16
1590041494046446,C,TT-010001,1,"0",-13.24
1590041494046441,C,TT-011203,1,"0",10.67
1590041494046415,C,TT-011202,1,"0",10.67
1590041494046413,C,TT-011201,1,"0",10.67
1590041494046411,C,TT-011103,1,"0",138.67
1590041494046409,C,TT-011102,1,"0",138.67
1590041494046407,C,TT-011101,1,"0",138.67
1590041494046405,C,TT-011003,1,"0",23.52
1590041494046401,C,TT-011002,1,"0",23.52
1590041494046387,C,TT-011001,1,"0",23.52
1590041495046090,PSI,PT-015001,1,"0",0.88
1590041495046089,C,TT-014002,1,"0",10.67
1590041495046087,C,TT-014001,1,"0",10.67
1590041495046085,PSI,PT-014002,1,"0",0.88
1590041495046083,PSI,PT-014001,1,"0",0.88
1590041495046081,C,TT-011507,1,"0",19.2
1590041495046079,C,TT-011506,1,"0",19.2
1590041495046077,C,TT-011505,1,"0",19.2
1590041495046075,C,TT-011504,1,"0",19.2
1590041495046073,C,TT-011503,1,"0",19.2
1590041495046071,C,TT-011502,1,"0",19.2
1590041495046070,C,TT-011501,1,"0",19.2
1590041495046068,PSI,PT-012004,1,"0",0.88
1590041495046066,mm,ZT-013001,1,"0",6.4
1590041495046064,C,TT-011207,1,"0",10.67
1590041495046062,C,TT-011206,1,"0",10.67
1590041495046060,C,TT-011205,1,"0",10.67
1590041495046058,C,TT-011204,1,"0",10.67
1590041495046056,C,TT-011107,1,"0",138.67
1590041495046055,C,TT-011106,1,"0",138.67
1590041495046052,C,TT-011105,1,"0",138.67
1590041495046050,C,TT-011104,1,"0",138.67
1590041495046046,C,TT-011007,1,"0",23.52
1590041495046044,C,TT-011006,1,"0",23.52
1590041495046041,C,TT-011005,1,"0",23.52
1590041495046039,C,TT-011004,1,"0",23.52
1590041495046037,C,TT-012002,1,"0",138.67
1590041495046035,C,TT-012001,1,"0",138.67
1590041495046033,PSI,PT-012002,1,"0",0.88
1590041495046031,PSI,PT-012001,1,"0",0.88
1590041495046029,Bar,PT-010001,1,"0",0.16
1590041495046027,C,TT-010001,1,"0",-13.24
1590041495046025,C,TT-011203,1,"0",10.67
1590041495046023,C,TT-011202,1,"0",10.67
1590041495046021,C,TT-011201,1,"0",10.67
1590041495046019,C,TT-011103,1,"0",138.67
1590041495046017,C,TT-011102,1,"0",138.67
1590041495046015,C,TT-011101,1,"0",138.67
1590041495046013,C,TT-011003,1,"0",23.52
1590041495046009,C,TT-011002,1,"0",23.52
1590041495045995,C,TT-011001,1,"0",23.52
1590041496050589,PSI,PT-015001,1,"0",0.88
1590041496050587,C,TT-014002,1,"0",10.67
1590041496050585,C,TT-014001,1,"0",10.67
1590041496050584,PSI,PT-014002,1,"0",0.88
1590041496050582,PSI,PT-014001,1,"0",0.88
1590041496050579,C,TT-011507,1,"0",19.2
1590041496050577,C,TT-011506,1,"0",19.2
1590041496050575,C,TT-011505,1,"0",19.2
1590041496050574,C,TT-011504,1,"0",19.2
1590041496050572,C,TT-011503,1,"0",19.2
1590041496050570,C,TT-011502,1,"0",19.2
1590041496050568,C,TT-011501,1,"0",19.2
1590041496050567,PSI,PT-012004,1,"0",0.88
1590041496050564,mm,ZT-013001,1,"0",6.4
1590041496050562,C,TT-011207,1,"0",10.67
1590041496050560,C,TT-011206,1,"0",10.67
1590041496050559,C,TT-011205,1,"0",10.67
1590041496050557,C,TT-011204,1,"0",10.67
1590041496050555,C,TT-011107,1,"0",138.67
1590041496050553,C,TT-011106,1,"0",138.67
1590041496050552,C,TT-011105,1,"0",138.67
1590041496050550,C,TT-011104,1,"0",138.67
1590041496050548,C,TT-011007,1,"0",23.52
1590041496050546,C,TT-011006,1,"0",23.52
1590041496050545,C,TT-011005,1,"0",23.52
1590041496050543,C,TT-011004,1,"0",23.52
1590041496050541,C,TT-012002,1,"0",138.67
1590041496050538,C,TT-012001,1,"0",138.67
1590041496050534,PSI,PT-012002,1,"0",0.88
1590041496050532,PSI,PT-012001,1,"0",0.88
1590041496050530,Bar,PT-010001,1,"0",0.16
1590041496050528,C,TT-010001,1,"0",-13.24
1590041496050526,C,TT-011203,1,"0",10.67
1590041496050524,C,TT-011202,1,"0",10.67
1590041496050522,C,TT-011201,1,"0",10.67
1590041496050519,C,TT-011103,1,"0",138.67
1590041496050516,C,TT-011102,1,"0",138.67
1590041496050475,C,TT-011101,1,"0",138.67
1590041496050473,C,TT-011003,1,"0",23.52
1590041496050470,C,TT-011002,1,"0",23.52
1590041496050461,C,TT-011001,1,"0",23.52
1590041497046050,PSI,PT-015001,1,"0",0.88
1590041497046048,C,TT-014002,1,"0",10.67
1590041497046046,C,TT-014001,1,"0",10.67
1590041497046044,PSI,PT-014002,1,"0",0.88
1590041497046042,PSI,PT-014001,1,"0",0.88
1590041497046040,C,TT-011507,1,"0",19.2
1590041497046038,C,TT-011506,1,"0",19.2
1590041497046036,C,TT-011505,1,"0",19.2
1590041497046034,C,TT-011504,1,"0",19.2
1590041497046032,C,TT-011503,1,"0",19.2
1590041497046030,C,TT-011502,1,"0",19.2
1590041497046029,C,TT-011501,1,"0",19.2
1590041497046027,PSI,PT-012004,1,"0",0.88
1590041497046025,mm,ZT-013001,1,"0",6.4
1590041497046023,C,TT-011207,1,"0",10.67
1590041497046017,C,TT-011206,1,"0",10.67
1590041497046015,C,TT-011205,1,"0",10.67
1590041497046014,C,TT-011204,1,"0",10.67
1590041497046012,C,TT-011107,1,"0",138.67
1590041497046005,C,TT-011106,1,"0",138.67
1590041497046003,C,TT-011105,1,"0",138.67
1590041497046000,C,TT-011104,1,"0",138.67
1590041497045998,C,TT-011007,1,"0",23.52
1590041497045996,C,TT-011006,1,"0",23.52
1590041497045994,C,TT-011005,1,"0",23.52
1590041497045993,C,TT-011004,1,"0",23.52
1590041497045990,C,TT-012002,1,"0",138.67
1590041497045988,C,TT-012001,1,"0",138.67
1590041497045986,PSI,PT-012002,1,"0",0.88
1590041497045985,PSI,PT-012001,1,"0",0.88
1590041497045982,Bar,PT-010001,1,"0",0.16
1590041497045980,C,TT-010001,1,"0",-13.24
1590041497045978,C,TT-011203,1,"0",10.67
1590041497045976,C,TT-011202,1,"0",10.67
1590041497045974,C,TT-011201,1,"0",10.67
1590041497045972,C,TT-011103,1,"0",138.67
1590041497045970,C,TT-011102,1,"0",138.67
1590041497045968,C,TT-011101,1,"0",138.67
1590041497045966,C,TT-011003,1,"0",23.52
1590041497045963,C,TT-011002,1,"0",23.52
1590041497045952,C,TT-011001,1,"0",23.52
1590041498046018,PSI,PT-015001,1,"0",0.25
1590041498046016,C,TT-014002,1,"0",-9.78
1590041498046014,C,TT-014001,1,"0",-9.78
1590041498046012,PSI,PT-014002,1,"0",0.23
1590041498046010,PSI,PT-014001,1,"0",0.23
1590041498046008,C,TT-011507,1,"0",5.1
1590041498046007,C,TT-011506,1,"0",5.1
1590041498046005,C,TT-011505,1,"0",5.1
1590041498046002,C,TT-011504,1,"0",5.1
1590041498046000,C,TT-011503,1,"0",5.1
1590041498045998,C,TT-011502,1,"0",5.1
1590041498045997,C,TT-011501,1,"0",5.1
1590041498045995,PSI,PT-012004,1,"0",0.23
1590041498045993,mm,ZT-013001,1,"0",1.7
1590041498045991,C,TT-011207,1,"0",-10.22
1590041498045989,C,TT-011206,1,"0",-10.22
1590041498045988,C,TT-011205,1,"0",-10.22
1590041498045986,C,TT-011204,1,"0",-10.67
1590041498045984,C,TT-011107,1,"0",21.33
1590041498045982,C,TT-011106,1,"0",21.33
1590041498045980,C,TT-011105,1,"0",21.33
1590041498045979,C,TT-011104,1,"0",21.33
1590041498045976,C,TT-011007,1,"0",-9.12
1590041498045974,C,TT-011006,1,"0",-9.12
1590041498045972,C,TT-011005,1,"0",-9.12
1590041498045969,C,TT-011004,1,"0",-9.12
1590041498045967,C,TT-012002,1,"0",21.33
1590041498045966,C,TT-012001,1,"0",21.33
1590041498045964,PSI,PT-012002,1,"0",0.22
1590041498045962,PSI,PT-012001,1,"0",0.22
1590041498045960,Bar,PT-010001,1,"0",0.04
1590041498045958,C,TT-010001,1,"0",-24.98
1590041498045956,C,TT-011203,1,"0",-11.11
1590041498045954,C,TT-011202,1,"0",-11.11
1590041498045952,C,TT-011201,1,"0",-11.11
1590041498045949,C,TT-011103,1,"0",18.89
1590041498045941,C,TT-011102,1,"0",18.89
1590041498045908,C,TT-011101,1,"0",18.89
1590041498045905,C,TT-011003,1,"0",-9.8
1590041498045902,C,TT-011002,1,"0",-9.8
1590041498045885,C,TT-011001,1,"0",-9.8
1590041499046108,PSI,PT-015001,1,"0",0.88
1590041499046106,C,TT-014002,1,"0",10.67
1590041499046104,C,TT-014001,1,"0",10.67
1590041499046102,PSI,PT-014002,1,"0",0.88
1590041499046100,PSI,PT-014001,1,"0",0.88
1590041499046098,C,TT-011507,1,"0",19.2
1590041499046096,C,TT-011506,1,"0",19.2
1590041499046094,C,TT-011505,1,"0",19.2
1590041499046092,C,TT-011504,1,"0",19.2
1590041499046090,C,TT-011503,1,"0",19.2
1590041499046088,C,TT-011502,1,"0",19.2
1590041499046086,C,TT-011501,1,"0",19.2
1590041499046084,PSI,PT-012004,1,"0",0.88
1590041499046082,mm,ZT-013001,1,"0",6.4
1590041499046080,C,TT-011207,1,"0",10.67
1590041499046078,C,TT-011206,1,"0",10.67
1590041499046077,C,TT-011205,1,"0",10.67
1590041499046075,C,TT-011204,1,"0",10.67
1590041499046073,C,TT-011107,1,"0",138.67
1590041499046071,C,TT-011106,1,"0",138.67
1590041499046069,C,TT-011105,1,"0",138.67
1590041499046067,C,TT-011104,1,"0",138.67
1590041499046065,C,TT-011007,1,"0",23.52
1590041499046063,C,TT-011006,1,"0",23.52
1590041499046061,C,TT-011005,1,"0",23.52
1590041499046059,C,TT-011004,1,"0",23.52
1590041499046057,C,TT-012002,1,"0",138.67
1590041499046055,C,TT-012001,1,"0",138.67
1590041499046053,PSI,PT-012002,1,"0",0.88
1590041499046051,PSI,PT-012001,1,"0",0.88
1590041499046049,Bar,PT-010001,1,"0",0.16
1590041499046047,C,TT-010001,1,"0",-13.24
1590041499046039,C,TT-011203,1,"0",10.67
1590041499046037,C,TT-011202,1,"0",10.67
1590041499046034,C,TT-011201,1,"0",10.67
1590041499046032,C,TT-011103,1,"0",138.67
1590041499046030,C,TT-011102,1,"0",138.67
1590041499046027,C,TT-011101,1,"0",138.67
1590041499046025,C,TT-011003,1,"0",23.52
1590041499046022,C,TT-011002,1,"0",23.52
1590041499046009,C,TT-011001,1,"0",23.52
1590041500046316,PSI,PT-015001,1,"0",0.88
1590041500046315,C,TT-014002,1,"0",10.67
1590041500046313,C,TT-014001,1,"0",10.67
1590041500046312,PSI,PT-014002,1,"0",0.88
1590041500046310,PSI,PT-014001,1,"0",0.88
1590041500046309,C,TT-011507,1,"0",19.2
1590041500046307,C,TT-011506,1,"0",19.2
1590041500046306,C,TT-011505,1,"0",19.2
1590041500046304,C,TT-011504,1,"0",19.2
1590041500046303,C,TT-011503,1,"0",19.2
1590041500046301,C,TT-011502,1,"0",19.2
1590041500046299,C,TT-011501,1,"0",19.2
1590041500046298,PSI,PT-012004,1,"0",0.88
1590041500046295,mm,ZT-013001,1,"0",6.4
1590041500046294,C,TT-011207,1,"0",10.67
1590041500046292,C,TT-011206,1,"0",10.67
1590041500046291,C,TT-011205,1,"0",10.67
1590041500046289,C,TT-011204,1,"0",10.67
1590041500046288,C,TT-011107,1,"0",138.67
1590041500046286,C,TT-011106,1,"0",138.67
1590041500046285,C,TT-011105,1,"0",138.67
1590041500046283,C,TT-011104,1,"0",138.67
1590041500046281,C,TT-011007,1,"0",23.52
1590041500046279,C,TT-011006,1,"0",23.52
1590041500046277,C,TT-011005,1,"0",23.52
1590041500046276,C,TT-011004,1,"0",23.52
1590041500046274,C,TT-012002,1,"0",138.67
1590041500046272,C,TT-012001,1,"0",138.67
1590041500046270,PSI,PT-012002,1,"0",0.88
1590041500046269,PSI,PT-012001,1,"0",0.88
1590041500046267,Bar,PT-010001,1,"0",0.16
1590041500046265,C,TT-010001,1,"0",-13.24
1590041500046263,C,TT-011203,1,"0",10.67
1590041500046261,C,TT-011202,1,"0",10.67
1590041500046255,C,TT-011201,1,"0",10.67
1590041500046224,C,TT-011103,1,"0",138.67
1590041500046222,C,TT-011102,1,"0",138.67
1590041500046221,C,TT-011101,1,"0",138.67
1590041500046219,C,TT-011003,1,"0",23.52
1590041500046216,C,TT-011002,1,"0",23.52
1590041500046204,C,TT-011001,1,"0",23.52
1590041501046083,PSI,PT-015001,1,"0",0.88
1590041501046081,C,TT-014002,1,"0",10.67
1590041501046079,C,TT-014001,1,"0",10.67
1590041501046078,PSI,PT-014002,1,"0",0.88
1590041501046074,PSI,PT-014001,1,"0",0.88
1590041501046072,C,TT-011507,1,"0",19.2
1590041501046071,C,TT-011506,1,"0",19.2
1590041501046069,C,TT-011505,1,"0",19.2
1590041501046067,C,TT-011504,1,"0",19.2
1590041501046065,C,TT-011503,1,"0",19.2
1590041501046064,C,TT-011502,1,"0",19.2
1590041501046062,C,TT-011501,1,"0",19.2
1590041501046060,PSI,PT-012004,1,"0",0.88
1590041501046058,mm,ZT-013001,1,"0",6.4
1590041501046056,C,TT-011207,1,"0",10.67
1590041501046054,C,TT-011206,1,"0",10.67
1590041501046053,C,TT-011205,1,"0",10.67
1590041501046051,C,TT-011204,1,"0",10.67
1590041501046049,C,TT-011107,1,"0",138.67
1590041501046047,C,TT-011106,1,"0",138.67
1590041501046045,C,TT-011105,1,"0",138.67
1590041501046043,C,TT-011104,1,"0",138.67
1590041501046041,C,TT-011007,1,"0",23.52
1590041501046040,C,TT-011006,1,"0",23.52
1590041501046038,C,TT-011005,1,"0",23.52
1590041501046036,C,TT-011004,1,"0",23.52
1590041501046034,C,TT-012002,1,"0",138.67
1590041501046032,C,TT-012001,1,"0",138.67
1590041501046027,PSI,PT-012002,1,"0",0.88
1590041501046025,PSI,PT-012001,1,"0",0.88
1590041501046023,Bar,PT-010001,1,"0",0.16
1590041501046021,C,TT-010001,1,"0",-13.24
1590041501046019,C,TT-011203,1,"0",10.67
1590041501046017,C,TT-011202,1,"0",10.67
1590041501046015,C,TT-011201,1,"0",10.67
1590041501046013,C,TT-011103,1,"0",138.67
1590041501046011,C,TT-011102,1,"0",138.67
1590041501046009,C,TT-011101,1,"0",138.67
1590041501046005,C,TT-011003,1,"0",23.52
1590041501046002,C,TT-011002,1,"0",23.52
1590041501045987,C,TT-011001,1,"0",23.52
1590041502046192,PSI,PT-015001,1,"0",0.88
1590041502046190,C,TT-014002,1,"0",10.67
1590041502046188,C,TT-014001,1,"0",10.67
1590041502046187,PSI,PT-014002,1,"0",0.88
1590041502046185,PSI,PT-014001,1,"0",0.88
1590041502046183,C,TT-011507,1,"0",19.2
1590041502046181,C,TT-011506,1,"0",19.2
1590041502046179,C,TT-011505,1,"0",19.2
1590041502046177,C,TT-011504,1,"0",19.2
1590041502046175,C,TT-011503,1,"0",19.2
1590041502046174,C,TT-011502,1,"0",19.2
1590041502046172,C,TT-011501,1,"0",19.2
1590041502046170,PSI,PT-012004,1,"0",0.88
1590041502046168,mm,ZT-013001,1,"0",6.4
1590041502046166,C,TT-011207,1,"0",10.67
1590041502046164,C,TT-011206,1,"0",10.67
1590041502046162,C,TT-011205,1,"0",10.67
1590041502046155,C,TT-011204,1,"0",10.67
1590041502046153,C,TT-011107,1,"0",138.67
1590041502046151,C,TT-011106,1,"0",138.67
1590041502046150,C,TT-011105,1,"0",138.67
1590041502046148,C,TT-011104,1,"0",138.67
1590041502046146,C,TT-011007,1,"0",23.52
1590041502046143,C,TT-011006,1,"0",23.52
